id,biz_name,e_address,e_city,e_state,e_postal,e_zip_full,e_country,loc_county,loc_area_code,loc_FIPS,loc_MSA,loc_PMSA,loc_TZ,loc_DST,loc_LAT_centroid,loc_LAT_poly,loc_LONG_centroid,loc_LONG_poly,biz_phone,metal_spikes,play_five,c_holes,c_type,year_built,c_designer,c_season,guest_policy,dress_code,green_fees,weekend_rates,adv_tee,Description,website,Tier,Cash,Card,Member Charge,Member Charge Only
12259,Lake Nona Golf & Country Club,9100 Chiltern Dr,Orlando,FL,32827,,USA,Orange,407,12095,5960,,EST,Y,28.4288,28.41589,-81.3094,-81.264218,(407) 857-6216,Y,Y,18,Private,1986,Tom Fazio & Andy Banfield,Open all year (closed on Mondays),Closed,"No denim, collared shirt and bermuda shorts required",$135.00,$135 wknd,2 days,,,,,,,
12260,Lake Orlando Golf Club,4224 Club House Rd,Orlando,FL,32808,,USA,Orange,407,12095,5960,,EST,Y,28.5802,28.5942148,-81.4426,-81.4298913,(407) 298-1230,N,Y,18,Semi-private,1971,Lloyd Clifton,Open all year,Open,"No denim, collared shirt required",$20.00 - $40.00,$30 wknd,7 days,,,,,,,
12262,Meadow Woods Golf Club,13001 Landstar Blvd,Orlando,FL,32824,,USA,Orange,407,12095,5960,,EST,Y,28.388,28.378124,-81.3221,-81.3630699,(407) 850-5600,N,N,18,Semi-private,1984,N/A,Open all year,Open,"Collared shirt, no other requirements",$25.00 - $45.00,$45 wknd,7 days,,,,,,,
12263,MetroWest Country Club,2100 S Hiawassee Rd,Orlando,FL,32835,,USA,Orange,407,12095,5960,,EST,Y,28.5225,28.520973,-81.4838,-81.477834,(407) 299-1099,N,Y,18,Semi-private,1986,"Robert Trent Jones, Sr.",Open all year,Open,"No denim, collared shirt required",$65.00 - $94.00,$105 wknd,7 days,,,,,,,
12264,North Shore Golf Club,11507 N Shore Golf Club Blvd,Orlando,FL,32832,,USA,Orange,407,12095,5960,,EST,Y,28.3989,28.401202,-81.1738,-81.221273,(407) 277-9277,Y,Y,18,Semi-private,2001,Michael Dasher,Open all year,Open,"No denim, collared shirt and bermuda shorts required",$59.00 - $65.00,$30 wknd,7 days,,,,,,,
12266,Orange Tree Golf Club,7540 Woodgreen Dr,Orlando,FL,32819,,USA,Orange,407,12095,5960,,EST,Y,28.4565,28.4714367,-81.4676,-81.4888637,(407) 351-2521,Y,N,18,Private,1972,Bill Lee,Open all year (closed on Mondays),Closed,"No denim, collared shirt and bermuda shorts required",$75.00,$75 wknd,7 days,,,,,,,
12267,Rio Pinar Country Club,8600 El Prado Ave,Orlando,FL,32825,,USA,Orange,407,12095,5960,,EST,Y,28.5029,28.5264357,-81.2034,-81.2663668,(407) 277-5520,Y,Y,18,Private,1957,Mark Mahannah,Open all year (closed on Mondays),Closed,"No denim, collared shirt and bermuda shorts required",$26.00 - $53.00,$53 wknd,7 days,,,,,,,
12268,Shingle Creek Golf Club,9939 Universal Blvd,Orlando,FL,32819,,USA,Orange,407,12095,5960,,EST,Y,28.4565,28.4331909,-81.4676,-81.4598671,(407) 996-9933,Y,Y,18,Resort,2003,Dave Harman,Open all year,Open,"No denim, collared shirt and bermuda shorts required",$124.00,,,,,,,,,
12269,Ventura Country Club,3201 Woodgate Blvd,Orlando,FL,32822,,USA,Orange,407,12095,5960,,EST,Y,28.4866,28.510115,-81.2809,-81.299263,(407) 277-2640,Y,Y,18,Semi-private,1980,Mark Mahannah,Open all year,Open,"Collared shirt, no cutoffs, denim OK",$34.00 - $39.00,,,,,,,,,
12270,Wedgefield Golf & Country Club,20550 Maxim Pkwy,Orlando,FL,32833,,USA,Orange,407,12095,5960,,EST,Y,28.4331,28.510602,-81.0468,-81.071886,(407) 568-2116,Y,Y,18,Semi-private,1965,N/A,Open all year,Open,"No denim, collared shirt and bermuda shorts required",$32.00 - $36.00,,,,,,,,,
12271,Club de Bonmont at Plantation Bay,300 Plantation Dr,Ormond Beach,FL,32174,,USA,Volusia,386,12127,2020,,EST,Y,29.2898,29.4015248,-81.1619,-81.1589217,(904) 437-4776,Y,Y,18,Private,1986,Lloyd Clifton,Open all year (closed on Mondays),Closed,"No denim, collared shirt and bermuda shorts required",$22.00 - $43.00,,,,,,,,,
12272,Halifax Plantation,3400 Halifax Clubhouse Dr,Ormond Beach,FL,32174,,USA,Volusia,386,12127,2020,,EST,Y,29.2898,29.3897057,-81.1619,-81.1348472,(904) 676-9600,Y,Y,18,Semi-private,1991,Bill Amick,Open all year,Open,"No denim, collared shirt required",$49.00,$49 wknd,4 days,,,,,,,
12273,Oceanside Golf & Country Club,75 N Halifax Dr,Ormond Beach,FL,32176,,USA,Volusia,386,12127,2020,,EST,Y,29.3292,29.297352,-81.0612,-81.044962,(904) 672-1991,Y,N,18,Private,1911,Alex Findlay,Open all year (closed on Mondays),Closed,"No denim, collared shirt and bermuda shorts required",$22.50 - $45.00,$45 wknd,Yes,,,,,,,
12274,Prestwick Golf Club at Plantation Bay,1044 Hampstead Ln,Ormond Beach,FL,32174,,USA,Volusia,386,12127,2020,,EST,Y,29.2898,29.3749504,-81.1619,-81.1512237,(386) 437-6664,Y,Y,18,Private,1998,Lloyd Clifton,Open all year,Reciprocal,"No denim, collared shirt and bermuda shorts required",$27.00 - $70.00,$48 wknd,10 days,,,,,,,
12275,River Bend Golf Club,730 Airport Rd,Ormond Beach,FL,32174,,USA,Volusia,386,12127,2020,,EST,Y,29.2898,29.297583,-81.1619,-81.108279,(904) 672-8895,N,Y,18,Semi-private,1990,Lloyd Clifton,Open all year,Open,"Collared shirt, no cutoffs, denim OK",$42.00,$20 wknd,7 days,,,,,,,
12276,Riviera Country Club,500 Calle Grande St,Ormond Beach,FL,32174,,USA,Volusia,386,12127,2020,,EST,Y,29.2898,29.257267,-81.1619,-81.058489,(904) 677-2464,N,Y,18,Semi-private,1940,N/A,Open all year,Open,No tank tops or cutoffs,$25.00 - $35.00,$50.50 wknd,7 days,,,,,,,
12277,Tomoka Oaks Golf & Country Club,20 Tomoka Oaks Blvd,Ormond Beach,FL,32174,,USA,Volusia,386,12127,2020,,EST,Y,29.2898,29.2939839,-81.1619,-81.0898263,(904) 677-7117,N,N,18,Semi-private,1964,J. Porter Gibson,Open all year,Open,No tank tops or cutoffs,$17.00 - $32.00,,,,,,,,,
12278,"Blue Heron Course at Oaks, The",650 N Tamiami Trail,Osprey,FL,34229,,USA,Sarasota,941,12115,7510,,EST,Y,27.19,27.2061473,-82.4783,-82.4902046,(941) 966-2191,Y,Y,27,Private,1984,Willard Byrd,Open all year (closed on Mondays),Reciprocal,"No denim, collared shirt and bermuda shorts required",$23.00 - $46.00,,,,,,,,,
12280,Twin Rivers Golf Club,2100 Ekana Dr,Oviedo,FL,32765,,USA,Seminole,407,12117,5960,,EST,Y,28.6663,28.648534,-81.1998,-81.172757,(407) 366-1211,N,Y,18,Semi-private,1990,Joe Lee,Open all year,Open,"No denim, collared shirt required",$55.00 - $65.00,,,,,,,,,
12281,Stonebrook Golf Course,3200 Cobblestone Dr,Pace,FL,32571,,USA,Santa Rosa,850,12113,6080,,CST,Y,30.6712,30.640053,-87.194,-87.202001,(850) 994-7171,N,N,18,Semi-private,1989,Charles Daniels,Open all year,Open,"No denim, collared shirt and bermuda shorts required",$32.00 - $43.00,,,,,,,,,
12284,Port Malabar Country Club,1300 Country Club Dr NE,Palm Bay,FL,32905,,USA,Brevard,321,12009,4900,,EST,Y,28.0264,28.0186371,-80.6045,-80.6352231,(407) 729-6533,Y,Y,18,Private,1967,Charles Ankrom,Open all year,Closed,"No denim, collared shirt and bermuda shorts required",$26.00 - $49.00,$49 wknd,3 days,,,,,,,
12285,"West Course at Breakers, The",1 S County Rd,Palm Beach,FL,33480,,USA,Palm Beach,561,12099,8960,,EST,Y,26.6941,26.714612,-80.0379,-80.037814,(561) 659-8407,Y,Y,36,Private,1969,Willard Byrd,Open all year,Closed,"No denim, collared shirt and bermuda shorts required",$95.00 - $160.00,,,,,,,,,
12286,Everglades Golf Course,356 Worth Ave,Palm Beach,FL,33480,,USA,Palm Beach,561,12099,8960,,EST,Y,26.6941,26.700729,-80.0379,-80.040958,(561) 820-2662,Y,Y,18,Private,1950,Seth Raynor,Open all year,Closed,"No denim, collared shirt and bermuda shorts required",$40.00,$40 wknd,Yes,,,,,,,
12287,Palm Beach Country Club,760 N Ocean Blvd,Palm Beach,FL,33480,,USA,Palm Beach,561,12099,8960,,EST,Y,26.6941,26.743614,-80.0379,-80.038697,(561) 844-3501,Y,Y,18,Private,1917,Donald Ross,Open all year,Closed,"No denim, collared shirt and bermuda shorts required",,,Yes,,,,,,,
12289,East Course at BallenIsles Country Club,100 Ballenisles Dr,Palm Beach Gardens,FL,33418,,USA,Palm Beach,561,12099,8960,,EST,Y,26.8447,26.8387951,-80.1634,-80.1255345,(561) 622-6501,Y,Y,54,Private,1964,Joe Lee & Dick Wilson,Open all year,Closed,"No denim, collared shirt and bermuda shorts required",$45.00 - $75.00,,,,,,,,,
12290,Eastpointe Country Club,13535 Eastpointe Blvd,Palm Beach Gardens,FL,33418,,USA,Palm Beach,561,12099,8960,,EST,Y,26.8447,26.8752468,-80.1634,-80.1358218,(561) 301-8053,Y,Y,18,Private,1974,George & Tom Fazio,Open all year,Reciprocal,"No denim, collared shirt and bermuda shorts required",$40.00,$40 wknd,3 days,,,,,,,
12291,North Course at Frenchman's Creek Beach & Country Club,13495 Tournament Dr,Palm Beach Gardens,FL,33410,,USA,Palm Beach,561,12099,8960,,EST,Y,26.8528,26.875014,-80.0882,-80.08834,(561) 622-1620,Y,Y,36,Private,1974,Gardener Dickenson,Open all year (closed on Mondays),Closed,"No denim, collared shirt and bermuda shorts required",$70.00,,,,,,,,,
12292,Golf & Racquet Club at Eastpointe,13462 Crosspointe Dr,Palm Beach Gardens,FL,33418,,USA,Palm Beach,561,12099,8960,,EST,Y,26.8447,26.874939,-80.1634,-80.1395344,(561) 627-5502,Y,Y,18,Private,1980,Tom Fazio,Open all year,Closed,"No denim, collared shirt and bermuda shorts required",$25.00 - $37.00,$37 wknd,5 days,,,,,,,
12293,Old Marsh Golf Club,7500 Old Marsh Rd,Palm Beach Gardens,FL,33418,,USA,Palm Beach,561,12099,8960,,EST,Y,26.8447,26.870061,-80.1634,-80.153321,(561) 694-9267,Y,Y,18,Private,1988,Pete Dye,Open all year (closed on Mondays),Closed,"No denim, collared shirt and bermuda shorts required",$175.00,,,,,,,,,
12295,Champion Course at PGA National Resort & Spa,1000 Ave of the Champions,Palm Beach Gardens,FL,33418,,USA,Palm Beach,561,12099,8960,,EST,Y,26.8447,26.8387305,-80.1634,-80.1360959,(561) 627-1800,N,Y,90,Resort,1981,Tom Fazio,Open all year,Closed,"No denim, collared shirt and bermuda shorts required",$280.00 - $280.90,,,,,,,,,
12297,Cobblestone Country Club,10664 SW Whooping Crane Way,Palm City,FL,34990,,USA,Martin,772,12085,2710,,EST,Y,27.132,27.1912991,-80.3491,-80.3959019,(561) 597-4701,Y,N,18,Private,1989,Roy Case,Open all year,Reciprocal,"No denim, collared shirt required",$37.50 - $85.00,$85 wknd,7 days,,,,,,,
12298,"Evergreen Club, The",4225 SW Bimini Cir S,Palm City,FL,34990,,USA,Martin,772,12085,2710,,EST,Y,27.132,27.1990073,-80.3491,-80.3119414,(772) 286-2113,N,Y,18,Private,1976,Charlie Martin,Open all year,Closed,"No denim, collared shirt and bermuda shorts required",$17.50 - $35.00,$35 wknd,7 days,,,,,,,
12299,Floridian Yacht & Golf Club,14020 NW Gilson Rd,Palm City,FL,34990,,USA,Martin,772,12085,2710,,EST,Y,27.132,27.2117114,-80.3491,-80.2941507,(561) 781-1000,Y,Y,18,Private,1996,Gary Player,Apr 1 to Nov 30 (closed on Mondays),Closed,"No denim, collared shirt and bermuda shorts required",$100.00,$100 wknd,Yes,,,,,,,
12300,Hammock Creek Golf Club,2400 SW Golden Bear Way,Palm City,FL,34990,,USA,Martin,772,12085,2710,,EST,Y,27.132,27.14918,-80.3491,-80.286675,(772) 220-2599,N,Y,18,Semi-private,1996,Jack Nicklaus & Jack Nicklaus II,Open all year,Open,"No denim, collared shirt and bermuda shorts required",$80.00,,,,,,,,,
12301,Golden Marsh Course at Harbor Ridge Yacht & Country Club,12600 NW Harbor Ridge Blvd,Palm City,FL,34990,,USA,Martin,772,12085,2710,,EST,Y,27.132,27.22715,-80.3491,-80.3072229,(772) 336-8900,Y,Y,36,Private,1985,Joe Lee,Open all year (closed on Mondays),Reciprocal,"No denim, collared shirt and bermuda shorts required",$33.00 - $55.00,,,,,,,,,
12302,Crane Creek Course at Martin Downs Country Club,3801 SW Greenwood Way,Palm City,FL,34990,,USA,Martin,772,12085,2710,,EST,Y,27.132,27.173897,-80.3491,-80.305097,(561) 286-6818,Y,Y,36,Private,1976,Charles Ankrom & Arthur Young,Open all year,Reciprocal,"No denim, collared shirt and bermuda shorts required",$22.00 - $40.00,,,,,,,,,
12303,Monarch Country Club,1801 SW Monarch Club Dr,Palm City,FL,34990,,USA,Martin,772,12085,2710,,EST,Y,27.132,27.181014,-80.3491,-80.285002,(561) 286-3715,Y,Y,18,Private,1987,Arnold Palmer & Ed Seay,Open all year,Closed,"No denim, collared shirt and bermuda shorts required",$65.00,$65 wknd,3 days,,,,,,,
12304,Palm Cove Golf & Yacht Club,755 SW Mapp Rd,Palm City,FL,34990,,USA,Martin,772,12085,2710,,EST,Y,27.132,27.193597,-80.3491,-80.2773104,(772) 287-5605,N,Y,18,Semi-private,1990,Gary Player,Open all year,Open,"No denim, collared shirt and bermuda shorts required",$49.00,,,,,,,,,
12305,Piper's Landing Country Club,6160 SW Thistle Terrace,Palm City,FL,34990,,USA,Martin,772,12085,2710,,EST,Y,27.132,27.144761,-80.3491,-80.265776,(561) 283-1155,Y,Y,18,Private,1982,Joe Lee,Open all year,Reciprocal,"No denim, collared shirt and bermuda shorts required",$20.00 - $40.00,$40 wknd,Yes,,,,,,,
12306,Grand Haven Golf Club,500 Royal Palm Dr,Melbourne,FL,32935,,USA,Brevard,321,12009,4900,,EST,Y,28.1311,28.1213628,-80.6548,-80.6257004,(386) 445-2327,Y,Y,18,Private,1998,Jack Nicklaus,Open all year (closed on Mondays),Only with a Member,"No denim, collared shirt and bermuda shorts required",$19.00 - $52.00,$38 wknd,7 days,,,,,,,
12307,Hammock Dunes Club,301 Camino Del Mar,Palm Coast,FL,32137,,USA,Flagler,386,12035,2020,,EST,Y,29.5706,29.576505,-81.2866,-81.183518,(386) 446-6222,Y,Y,18,Private,1989,Tom Fazio,Open all year (closed on Mondays),Only with a Member,"No denim, collared shirt and bermuda shorts required",$40.00 - $85.00,$85 wknd,7 days,,,,,,,
12308,Cypress Knoll Golf Club Course at Ocean Hammock Resort,101 16th Rd E,Palm Coast,FL,32137,,USA,Flagler,386,12035,2020,,EST,Y,29.5706,29.6018989,-81.2866,-81.1959811,(386) 447-4600,Y,Y,90,Semi-private,1989,Gary Player,Open all year (closed on Mondays),Open,"No denim, collared shirt and bermuda shorts required",$75.00,,,,,,,,,
12309,Blue/Red Course at Highland Lakes Golf Course,3300 MacGregor Dr,Palm Harbor,FL,34684,,USA,Pinellas,727,12103,8280,,EST,Y,28.0768,28.077722,-82.7268,-82.723423,(727) 785-9819,Y,Y,27,Private,1980,Lloyd Clifton,Open all year,Closed,"Collared shirt, no cutoffs, denim OK",$15.00,,,,,,,,,
12310,Lansbrook Golf Club,4605 Village Center Dr,Palm Harbor,FL,34685,,USA,Pinellas,727,12103,8280,,EST,Y,28.1147,28.106376,-82.6947,-82.700247,(727) 784-7333,Y,Y,18,Semi-private,1973,Lane Marshall,Open all year,Open,"Collared shirt, no cutoffs, denim OK",$52.00 - $62.00,$59 wknd,4 days,,,,,,,
12312,"Highlands North Course at Westin Innisbrook Resort, The",36750 US Highway 19 N,Palm Harbor,FL,34683,,USA,Pinellas,727,12103,8280,,EST,Y,28.0819,28.120983,-82.7579,-82.75142,(727) 942-2000,Y,Y,72,Resort,1972,Larry & Roger Packard,Open all year,Only with a Member,"No denim, collared shirt and bermuda shorts required",$70.00 - $130.00,,,,,,,,,
12314,Imperial Lakes Golf Course,6807 Buffalo Rd,Palmetto,FL,34221,,USA,Manatee,941,12081,7510,,EST,Y,27.5834,27.5825334,-82.5347,-82.5133431,(941) 747-4653,N,Y,18,Semi-private,1987,Ted McAnlis,Open all year (closed on Mondays),Open,No tank tops or cutoffs,$52.00,$52 wknd,2 days,,,,,,,
12316,Terra Ceia Bay Golf & Tennis Club,2802 Terra Ceia Bay Blvd,Palmetto,FL,34221,,USA,Manatee,941,12081,7510,,EST,Y,27.5834,27.54072,-82.5347,-82.583447,(941) 729-7663,N,Y,18,Semi-private,1984,N/A,Open all year,Open,"No denim, collared shirt and bermuda shorts required",$28.00,,,,,,,,,
12317,Bay Dunes Golf Course,5304 Majette Tower Rd,Panama City,FL,32404,,USA,Bay,850,12005,6015,,CST,Y,30.1957,30.244257,-85.4833,-85.516972,(850) 872-1667,N,Y,18,Semi-private,1990,Jack Cunningham,Open all year,Open,No tank tops or cutoffs,$20.00 - $30.00,,,,,,,,,
12318,Fox-Run Country Club / Sandy Creek,2001 3 Putt Ln,Panama City,FL,32404,,USA,Bay,850,12005,6015,,CST,Y,30.1957,30.1097928,-85.4833,-85.4983525,(850) 871-2673,N,Y,9,Semi-private,1981,Charles House,Open all year,Open,No tank tops or cutoffs,$8.00 - $10.00,$10 wknd,Yes,,,,,,,
12319,Bay Point Course at Marriott's Bay Point Resort,100 Delwood Beach Rd,Panama City,FL,32408,,USA,Bay,850,12005,6015,,CST,Y,30.1593,30.1510341,-85.756,-85.7236786,(850) 234-3307,Y,Y,36,Resort,1973,Willard Byrd,Open all year,Open,"No denim, collared shirt and bermuda shorts required",$37.00 - $70.00,,,,,,,,,
12320,Pelican Point Golf Course,Sabre Dr on Tyndall AFB,Panama City,FL,32403,,USA,Bay,850,12005,6015,,CST,Y,30.0279,30.0873231,-85.5073,-85.659233,(850) 286-2565,Y,N,18,Military,1968,N/A,Open all year,Closed,No tank tops or cutoffs,$15.00 - $25.00,$25 wknd,2 days,,,,,,,
12321,Camp Creek Golf Club,684 Fazio Dr,Panama City Beach,FL,32459,,USA,Walton,850,12131,,,CST,Y,30.3512,30.293646,-86.1547,-86.0375789,(850) 231-2019,Y,Y,36,Semi-private,2001,Tom Fazio,Open all year,Open,"No denim, collared shirt and bermuda shorts required",,,Yes,,,,,,,
12322,Edgewater Beach Resort & Golf Course,11212 Front Beach Rd,Panama City Beach,FL,32407,,USA,Bay,850,12005,6015,,CST,Y,30.2113,30.185981,-85.7957,-85.823486,(850) 235-7324,N,N,9,Private,1982,Wes Burnham,Open all year,Closed,Shirt and shoes required,$9.00 - $22.00,$18 wknd,1 days,,,,,,,
12323,Executive Course at Holiday Golf Club,100 Fairway Blvd,Panama City Beach,FL,32407,,USA,Bay,850,12005,6015,,CST,Y,30.2113,30.214695,-85.7957,-85.840708,(850) 234-1800,Y,Y,27,Semi-private,1995,"Hilton, Inc.",Open all year,Open,"Collared shirt, no cutoffs, denim OK",$11.95,,,,,,,,,
12324,The Bad & The Ugly Course at Hombre Golf Club,120 Coyote Pass,Panama City Beach,FL,32407,,USA,Bay,850,12005,6015,,CST,Y,30.2113,30.1895505,-85.7957,-85.8016362,(850) 234-3673,Y,Y,27,Semi-private,1989,Wes Burnham,Open all year,Open,"Collared shirt, no cutoffs, denim OK",$40.00 - $75.00,,,,,,,,,
12327,River Wilderness Country Club,1 Wilderness Blvd,Parrish,FL,34219,,USA,Manatee,941,12081,7510,,EST,Y,27.5583,27.5484214,-82.2583,-82.4369817,(941) 776-2602,Y,Y,18,Private,1985,Ted McAnlis,Open all year,Reciprocal,"No denim, collared shirt and bermuda shorts required",$22.50 - $45.00,$45 wknd,3 days,,,,,,,
12328,Manatee Cove Golf Course,861 Marina Rd,Patrick AFB,FL,32925,,USA,Brevard,321,12009,4900,,EST,Y,28.2343,28.2143226,-80.6078,-80.6072799,(407) 494-7856,Y,Y,18,Military,1959,"Robert Trent Jones, Sr.",Open all year,Closed,Shirt and shoes required,$20.00,$20 wknd,7 days,,,,,,,
12329,Flamingo Lakes Country Club,701 SW Flamingo W Dr,Pembroke Pines,FL,33027,,USA,Broward,954,12011,,2680,EST,Y,25.9922,26.0033673,-80.3511,-80.3206633,(954) 435-6110,Y,Y,18,Semi-private,1984,John Condon,Open all year,Open,No tank tops or cutoffs,$18.00 - $30.00,$30 wknd,2 days,,,,,,,
12330,Grand/Royal Course at Grand Palms Golf & Country Club,110 Grand Palms Dr,Pembroke Pines,FL,33027,,USA,Broward,954,12011,,2680,EST,Y,25.9922,26.003518,-80.3511,-80.353992,(954) 437-3334,Y,Y,27,Private,1986,Ward Northrup,Open all year,Open,"No denim, collared shirt required",$65.00 - $95.00,,,,,,,,,
12331,Championship Course at Hollybrook Golf & Tennis Club,900 S Hollybrook Dr,Pembroke Pines,FL,33025,,USA,Broward,954,12011,,2680,EST,Y,25.9871,26.0015241,-80.2822,-80.2659652,(954) 431-4545,Y,Y,36,Private,1965,N/A,Open all year,Closed,"No denim, collared shirt and bermuda shorts required",$28.50,,,,,,,,,
12333,Raintree Golf Resort,1600 S Hiatus Rd,Pembroke Pines,FL,33025,,USA,Broward,954,12011,,2680,EST,Y,25.9871,25.994999,-80.2822,-80.296723,(954) 432-4400,Y,Y,18,Resort,1984,Charles Mahannah,Open all year,Open,"Collared shirt, no cutoffs, denim OK",$60.00 - $70.00,$70 wknd,3 days,,,,,,,
12334,Penney Farms Retirement Community Golf Course,3495 Hoffman St,Penney Farms,FL,32043,,USA,Clay,904,12019,3600,,EST,Y,29.953,29.9786155,-81.7369,-81.8104296,(904) 284-8292,N,N,9,Private,1926,N/A,Open all year,Closed,Shirt and shoes required,$2.00,$2 wknd,Yes,,,,,,,
12335,A. C. Read Executive Course at A. C. Read Golf Course,Pensacola NAS,Pensacola,FL,32508,,USA,Escambia,850,12033,6080,,CST,Y,30.353,30.351037,-87.3042,-87.279408,(850) 452-2455,Y,Y,54,Military,0,N/A,Open all year,Closed,"Collared shirt, no cutoffs, denim OK",$8-$11,,,,,,,,,
12339,Marcus Pointe Golf Club,2500 Oak Pointe Dr,Pensacola,FL,32505,,USA,Escambia,850,12033,6080,,CST,Y,30.456,30.4778672,-87.2602,-87.2747131,(850) 484-9770,N,N,18,Semi-private,1990,Earl Stone,Open all year,Open,"Collared shirt, no cutoffs, denim OK",$21.00 - $44.00,$44 wknd,3 days,,,,,,,
12341,Pensacola Country Club,1500 Bayshore Dr,Pensacola,FL,32507,,USA,Escambia,850,12033,6080,,CST,Y,30.3544,30.38913,-87.355,-87.264371,(850) 455-1488,Y,Y,18,Private,1902,Donald Ross,Open all year (closed on Mondays),Closed,"No denim, collared shirt and bermuda shorts required",$35.00,$35 wknd,Yes,,,,,,,
12342,Perdido Bay Country Club,1 Doug Ford Dr,Pensacola,FL,32507,,USA,Escambia,850,12033,6080,,CST,Y,30.3544,30.327937,-87.355,-87.423807,(850) 492-1223,Y,Y,18,Resort,1962,Bill Amick,Open all year,Open,"Collared shirt, no other requirements",$65.00,,,,,,,,,
12343,Scenic Hills Country Club,8891 Burning Tree Rd,Pensacola,FL,32514,,USA,Escambia,850,12033,6080,,CST,Y,30.5313,30.542614,-87.2216,-87.231129,(850) 476-0611,Y,N,18,Semi-private,1959,Chic Adams,Open all year,Open,"No denim, collared shirt required",$20.00 - $38.00,,,,,,,,,
12344,Perry Golf & Country Club,Golf Course Rd,Perry,FL,32347,,USA,Taylor,850,12123,,,EST,Y,30.0509,30.0726797,-83.6172,-83.6094263,(850) 584-3590,Y,N,9,Semi-private,1954,N/A,Open all year,Open,No tank tops or cutoffs,$10.00 - $15.00,$20 wknd,Yes,,,,,,,
12345,Mainlands Golf Course,9445 Mainlands Blvd W,Pinellas Park,FL,33782,,USA,Pinellas,727,12103,8280,,EST,Y,27.8607,27.859223,-82.7135,-82.6879359,(727) 577-4847,N,N,18,Semi-private,1969,N/A,Open all year,Open,Shirt and shoes required,$9.50 - $13.00,$13 wknd,2 days,,,,,,,
12346,Coral Creek Club,1311 Gasparilla Rd,Placida,FL,33946,,USA,Charlotte,941,12015,6580,,EST,Y,26.864,26.868147,-82.2891,-82.316163,(941) 697-9100,Y,Y,18,Private,2001,Tom Fazio,Oct 1 to Jul 31,Only with a Member,"No denim, collared shirt and bermuda shorts required",,,Yes,,,,,,,
12347,Country Meadows,723 W Sam Allen Rd,Plant City,FL,33565,,USA,Hillsborough,813,12057,8280,,EST,Y,28.1006,28.0474863,-82.1496,-82.1311542,(813) 752-4636,Y,Y,18,Private,1982,N/A,Open all year,Closed,No tank tops or cutoffs,$10.70,,,,,,,,,
